,Unnamed: 0,Unnamed: 0.1,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Bsmt Bath,Total House SF,Total Bath
52,52,52,120,4,43.0,3203,1,1,3,3,4,4,2,0,2,2,4,1.0,7,5,2006,2006,1,1,13,14,1,14.0,4,3,2,4,3,3,6,16.0,1,0.0,0.3105914718019257,0.3149931224209078,1,5,1,5,0.3149931224209078,0.0,0.0,1145,0.0,0.0,1.0,0.0,2,1,4,6,7,0,-1,1,2006,3,2,437.0,3,3,2,0.02751031636863824,116,0,0,0,0,-1,4,0,0,1,2010,0,3,160000,0.0,3635.0,2.0
53,53,53,120,4,43.0,3182,1,1,3,3,4,4,2,0,2,2,4,1.0,8,5,2004,2005,1,1,13,14,1,16.0,4,3,2,4,3,-1,6,24.0,1,0.0,0.3140453734386949,0.3201631404537344,1,5,1,5,0.3234769309202141,0.0,0.0,1269,0.0,0.0,1.0,0.0,2,1,4,6,7,1,3,1,2004,3,2,430.0,3,3,2,0.03721641600815703,20,0,0,144,0,-1,4,0,0,4,2010,0,3,192000,0.0,3923.0,2.0
54,54,54,80,4,67.0,13300,1,1,0,3,4,4,2,8,2,2,0,1.0,7,5,2004,2004,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,326.0,1,0.0,0.0302713987473904,0.2004175365344468,1,5,1,5,0.3883089770354906,0.3288100208768267,0.0,1374,0.25,0.0,0.5,0.25,3,1,4,7,7,1,4,3,2004,3,2,400.0,3,3,2,0.05219206680584551,0,0,0,0,0,-1,4,0,0,6,2010,0,3,184500,0.25,1916.0,4.0
55,55,55,60,4,0.0,7851,1,1,3,3,4,4,2,8,2,2,0,2.0,6,5,2002,2002,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,625.0,1,0.0,0.06930109112356238,0.25361250368622823,1,5,1,5,0.25361250368622823,0.324388086110292,0.0,1960,0.25,0.0,0.5,0.25,4,1,4,8,7,2,3,3,2002,3,2,440.0,3,3,2,0.08493069890887643,48,0,0,0,0,-1,4,0,0,5,2010,0,3,216500,0.25,3391.0,4.0
56,56,56,60,4,63.0,8577,1,1,0,3,4,4,2,8,2,2,0,2.0,7,5,2004,2004,1,1,13,14,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.2340425531914893,0.2340425531914893,1,5,1,5,0.2340425531914893,0.2448190107764576,0.0,1733,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,7,7,1,4,3,2004,3,2,433.0,3,3,2,0.03978999723680575,48,0,0,0,0,-1,4,0,0,4,2010,0,3,185088,0.0,3619.0,3.0
57,57,57,80,4,0.0,7750,1,1,0,3,4,4,2,8,2,2,0,1.0,7,5,2000,2000,1,1,13,14,3,0.0,3,3,2,4,3,-1,6,250.0,1,0.0,0.06296992481203008,0.18045112781954886,1,5,1,5,0.36372180451127817,0.3082706766917293,0.0,1430,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,3,7,7,1,3,3,2000,3,2,400.0,3,3,2,0.08458646616541353,0,0,0,0,0,-1,4,0,0,4,2010,0,3,180000,0.0,2128.0,3.0
58,58,58,60,4,0.0,9505,1,1,0,3,4,1,2,8,2,2,0,2.0,7,5,2001,2001,1,1,13,14,1,180.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.22127659574468084,0.22127659574468084,1,5,1,5,0.22127659574468084,0.2881101376720901,0.0,2035,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,8,7,1,4,3,2001,3,2,434.0,3,3,2,0.0360450563204005,48,0,0,0,0,-1,4,0,0,5,2010,0,3,222500,0.0,3995.0,3.0
59,59,59,60,4,108.0,14774,1,1,0,3,4,0,2,18,2,2,0,2.0,9,5,1999,1999,1,1,13,14,1,165.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.2289988492520138,0.2289988492520138,1,5,1,5,0.23376623376623376,0.193490054249548,0.0,2599,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,4,10,7,1,3,3,1999,3,3,779.0,3,3,2,0.10981423639651487,30,0,0,0,0,-1,4,0,0,5,2010,0,3,333168,0.0,6083.0,3.0
60,60,60,60,4,60.0,17433,1,1,1,3,4,1,2,18,2,2,0,2.0,8,5,1998,1998,3,1,13,14,1,114.0,4,3,2,5,3,-1,1,0.0,1,0.0,0.27479757085020245,0.27479757085020245,1,5,1,5,0.2774966261808367,0.14001349527665316,0.0,2475,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,4,7,7,1,3,1,1998,3,3,962.0,3,3,2,0.003879892037786775,172,0,0,256,0,-1,4,0,0,1,2010,0,3,355000,0.0,5928.0,3.0
61,61,61,20,4,59.0,10593,1,1,0,3,4,4,2,18,2,2,0,1.0,7,5,1996,1996,3,1,13,14,1,338.0,4,3,2,4,3,-1,6,919.0,1,0.0,0.1765483799867754,0.3791051355521269,1,5,1,5,0.3791051355521269,0.0,0.0,1720,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,4,7,7,1,3,1,1996,3,2,527.0,3,3,2,0.05289839100727353,56,154,0,0,0,-1,4,0,0,3,2010,0,3,260400,0.3333333333333333,4537.0,3.0
62,62,62,60,4,98.0,12256,1,1,0,3,4,0,2,18,2,2,0,2.0,8,5,1994,1995,1,1,6,6,1,362.0,4,3,2,5,3,3,6,1032.0,1,0.0,0.09104351499788764,0.3090409801436417,1,5,1,5,0.31685678073510776,0.2370088719898606,0.0,2622,0.25,0.0,0.5,0.25,3,1,4,9,7,2,3,1,1994,2,2,712.0,3,3,2,0.039290240811153364,32,0,0,0,0,-1,4,0,0,4,2010,0,3,325000,0.25,4734.0,4.0
63,63,63,60,4,92.0,11764,1,1,0,3,4,1,2,18,2,2,0,2.0,8,7,1999,2007,1,1,13,14,1,348.0,4,3,2,4,3,-1,6,524.0,1,0.0,0.14814814814814814,0.2717622080679405,1,5,1,5,0.2745930644019816,0.2609105921207832,0.0,2270,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,4,9,7,1,4,1,1999,3,3,671.0,3,3,2,0.03113941967445152,57,0,0,0,0,-1,4,0,0,4,2010,0,3,290000,0.0,4239.0,3.0
64,64,64,60,4,58.0,16770,1,1,1,3,4,1,2,18,2,2,0,2.0,7,5,1998,1998,1,1,13,14,1,30.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.277262180974478,0.277262180974478,1,4,1,5,0.277262180974478,0.1494199535962877,0.0,1839,0.0,0.0,0.6666666666666666,0.3333333333333333,4,1,3,7,7,0,-1,1,1998,3,2,486.0,3,3,2,0.0,81,0,0,0,0,-1,4,0,0,6,2010,0,3,221000,0.0,4310.0,3.0
65,65,65,50,4,56.0,14720,1,1,0,3,4,1,2,18,2,2,0,1.7,8,5,1995,1996,3,1,13,14,1,579.0,4,3,2,4,3,3,6,816.0,1,0.0,0.17748286422633805,0.2964853434446551,1,5,1,5,0.2994020708764766,0.17281610033542366,0.0,3238,0.25,0.0,0.5,0.25,4,1,4,9,7,1,5,1,1996,3,3,666.0,3,3,2,0.041271693160274174,86,0,0,0,0,-1,4,0,0,3,2010,0,3,410000,0.25,6857.0,4.0
66,66,66,20,4,73.0,8987,1,1,3,3,4,4,2,24,2,2,0,1.0,8,5,2005,2006,1,1,13,14,1,226.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.3235950497058227,0.3235950497058227,1,5,1,5,0.3235950497058227,0.0,0.0,1595,0.0,0.0,1.0,0.0,2,1,4,6,7,1,4,1,2005,2,3,880.0,3,3,2,0.02921485088253196,0,0,0,0,0,-1,4,0,0,5,2010,0,3,221500,0.0,4929.0,2.0
67,67,67,20,3,92.0,9215,1,1,3,3,4,4,2,24,2,2,0,1.0,7,5,2009,2010,3,1,13,14,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.32137203166226913,0.32137203166226913,1,5,1,5,0.32137203166226913,0.0,0.0,1218,0.0,0.0,1.0,0.0,2,1,4,4,7,0,-1,1,2009,2,2,676.0,3,3,2,0.0,136,0,0,0,0,-1,4,0,0,4,2010,4,1,204500,0.0,3790.0,2.0
68,68,68,60,3,72.0,8640,1,1,3,3,4,4,2,24,2,2,0,2.0,7,5,2009,2009,1,1,13,14,3,0.0,3,3,2,4,3,2,6,24.0,1,0.0,0.22530009233610346,0.2326869806094183,1,5,1,5,0.23514927670052324,0.2409972299168975,0.0,1547,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,7,7,0,-1,1,2009,1,2,614.0,3,3,2,0.05201600492459218,45,0,0,0,0,-1,4,0,0,6,2010,6,3,215200,0.0,3249.0,3.0
69,69,69,20,3,75.0,9000,1,1,3,3,4,4,2,24,2,2,0,1.0,8,5,2008,2008,1,1,13,14,4,36.0,4,3,2,4,3,3,6,1078.0,1,0.0,0.12410986775178025,0.3982706002034588,1,5,1,5,0.3982706002034588,0.0,0.0,1566,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,4,7,7,0,-1,1,2008,2,2,750.0,3,3,2,0.03662258392675483,168,0,0,0,0,-1,4,0,0,4,2010,0,3,262500,0.3333333333333333,3932.0,3.0
70,70,70,60,3,100.0,12552,1,1,3,3,4,0,2,24,2,2,0,2.0,7,5,2004,2005,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,222.0,1,0.0,0.200104085349987,0.2578714545927661,1,5,1,5,0.2578714545927661,0.2487639864689045,0.0,1947,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,8,7,1,4,1,2004,2,2,678.0,3,3,2,0.0,136,0,0,0,0,-1,1,0,0,5,2010,0,3,254900,0.0,3843.0,3.0
71,71,71,20,3,84.0,10440,1,1,3,3,4,0,2,24,2,2,0,1.0,6,5,2005,2005,1,1,13,14,3,0.0,4,3,2,5,3,-1,6,1414.0,1,0.0,0.017464424320827943,0.4747736093143596,1,5,1,5,0.4747736093143596,0.0,0.0,1468,0.3333333333333333,0.0,0.6666666666666666,0.0,2,1,4,6,7,1,4,1,2005,3,2,528.0,3,3,2,0.0,102,0,0,216,0,-1,4,0,0,5,2010,0,3,271500,0.3333333333333333,3092.0,3.0
72,72,72,60,4,76.0,10142,1,1,0,3,4,4,2,23,2,2,0,2.0,7,5,2004,2004,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,656.0,1,0.0,0.08862629246676514,0.2824224519940916,1,5,1,5,0.2824224519940916,0.3332348596750369,0.0,2084,0.25,0.0,0.5,0.25,4,1,4,8,7,0,-1,3,2004,2,2,618.0,3,3,2,0.0,45,0,0,0,0,-1,4,0,0,1,2010,0,3,233000,0.25,3385.0,4.0
73,73,73,60,4,70.0,11920,1,1,3,3,4,4,2,23,2,2,0,2.0,7,5,2004,2004,1,1,13,14,1,122.0,4,3,2,4,3,3,1,0.0,1,0.0,0.2352108689499009,0.2352108689499009,1,5,1,5,0.2352108689499009,0.23436173223889045,0.0,1659,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,8,7,0,-1,1,2004,2,2,484.0,3,3,2,0.040758562128502686,68,0,0,0,0,-1,4,0,0,4,2010,0,3,181000,0.0,3533.0,3.0
74,74,74,60,4,0.0,8880,1,1,0,3,4,4,2,23,2,2,0,2.0,7,5,1994,2002,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,695.0,1,0.0,0.07352513804126708,0.27550130775937226,1,5,1,5,0.3551293228712584,0.25806451612903225,0.0,2110,0.25,0.0,0.5,0.25,3,1,4,8,7,2,2,1,1994,2,2,463.0,3,3,2,0.0,130,0,0,0,0,-1,4,0,0,5,2010,0,3,205000,0.25,3441.0,4.0
75,75,75,120,4,50.0,8012,1,1,3,3,4,4,2,23,2,2,4,1.0,6,5,1980,1980,1,1,9,10,3,0.0,3,3,1,4,3,-1,4,543.0,4,119.0,0.11934156378600826,0.4220393232738912,1,3,1,5,0.4220393232738912,0.0,0.0,923,0.0,0.0,1.0,0.0,2,1,3,5,7,1,3,1,1980,2,1,264.0,3,3,2,0.036579789666209415,0,0,0,0,0,-1,4,0,0,5,2010,0,3,143000,0.0,2187.0,2.0
76,76,76,60,4,70.0,11218,1,1,3,3,4,4,2,23,2,2,0,2.0,6,5,1992,1992,1,1,14,15,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.22475500639113768,0.22475500639113768,1,5,1,5,0.22475500639113768,0.16829995739241585,0.0,1845,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,8,7,1,3,1,1992,2,2,462.0,3,3,2,0.13527907967618236,104,0,0,0,0,-1,0,1,400,5,2010,0,3,189000,0.0,4694.0,3.0
77,77,77,120,4,55.0,7892,1,1,3,3,4,4,2,23,2,2,4,1.0,6,5,1979,1979,1,1,9,10,3,0.0,3,3,1,4,3,-1,1,0.0,1,0.0,0.3299784327821711,0.3299784327821711,1,3,1,5,0.3299784327821711,0.0,0.0,918,0.0,0.0,1.0,0.0,2,1,3,5,7,1,3,1,1979,1,1,264.0,3,3,2,0.0100647016534867,0,0,0,0,0,-1,4,0,0,4,2010,0,3,99500,0.0,2782.0,2.0
78,78,78,120,4,50.0,7175,1,1,3,3,4,4,2,23,2,2,4,1.0,6,5,1984,1984,1,1,9,10,3,0.0,3,3,1,4,3,-1,5,623.0,2,121.0,0.0,0.4023796646836128,1,3,1,5,0.4067063277447269,0.0,0.0,752,0.5,0.0,0.5,0.0,2,1,3,4,7,0,-1,1,1984,1,1,264.0,3,3,2,0.19091400757166035,0,0,0,90,0,-1,2,0,0,2,2010,0,3,125000,0.5,1849.0,2.0
79,79,79,60,4,0.0,9453,1,1,0,3,4,1,2,23,7,2,0,2.0,7,7,1993,2003,1,1,6,6,3,0.0,4,3,2,4,3,-1,4,402.0,1,0.0,0.1573926868044515,0.26391096979332274,1,5,1,5,0.2686804451510334,0.19342872284048754,0.0,1744,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,7,7,0,-1,1,1993,2,2,457.0,3,3,2,0.09803921568627452,70,0,238,0,0,-1,4,0,0,2,2010,0,3,194500,0.0,3774.0,3.0
80,80,80,20,4,81.0,9672,1,1,3,3,4,0,2,23,2,2,0,1.0,6,5,1984,1985,3,1,6,10,3,0.0,3,3,2,4,3,-1,6,338.0,1,0.0,0.24727016555125045,0.3663261711870377,1,3,1,5,0.3864036632617119,0.0,0.0,1097,0.0,0.0,1.0,0.0,3,1,3,6,7,0,-1,1,1986,1,2,480.0,3,3,2,0.0,0,0,0,0,0,-1,0,0,0,5,2010,0,3,152000,0.0,2839.0,2.0
81,81,81,60,4,70.0,8400,1,1,3,3,4,4,2,23,2,2,0,2.0,6,6,1980,1981,1,1,6,6,1,130.0,3,3,1,4,3,-1,1,0.0,1,0.0,0.2230610844200412,0.2230610844200412,1,3,1,5,0.304735758407687,0.23198352779684284,0.0,1564,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,3,7,7,1,3,1,1980,1,2,476.0,3,3,2,0.0,50,0,0,204,0,-1,2,0,0,4,2010,0,3,171000,0.0,2914.0,3.0
82,82,82,30,7,70.0,9800,1,1,3,3,4,0,2,23,1,2,0,1.0,5,5,1920,1950,1,1,14,15,3,0.0,3,2,0,3,3,-1,1,0.0,1,0.0,0.2951175406871609,0.2951175406871609,1,3,0,4,0.3660036166365279,0.0,0.0,1012,0.0,0.0,1.0,0.0,2,1,3,5,7,0,-1,5,1920,1,1,429.0,3,3,2,0.04376130198915009,0,80,0,0,0,-1,4,0,0,4,2010,0,3,67500,0.0,2765.0,1.0
83,83,83,90,6,68.0,8930,1,1,3,3,4,4,2,22,5,2,2,1.7,6,5,1978,1978,1,1,13,14,3,0.0,3,3,3,-1,-1,-1,0,0.0,0,0.0,0.0,0.0,1,3,1,5,0.6929547844374343,0.3070452155625657,0.0,1902,0.0,0.0,1.0,0.0,4,2,3,8,7,0,-1,1,1978,1,2,539.0,3,3,2,0.0,0,0,0,0,0,-1,4,0,0,4,2010,0,3,112000,0.0,1902.0,2.0
84,84,84,85,4,88.0,11782,1,1,0,3,4,4,2,22,2,2,0,1.0,5,7,1961,1995,1,1,6,6,3,0.0,3,3,1,3,3,3,5,899.0,1,0.0,0.07876969242310577,0.4159789947486872,1,3,1,5,0.4332333083270818,0.0,0.0,1155,0.5,0.0,0.5,0.0,3,1,4,6,3,0,-1,5,1987,1,2,576.0,3,3,2,0.07201800450112528,0,0,0,0,0,-1,2,1,400,6,2010,0,3,148000,0.5,2666.0,2.0
85,85,85,20,4,65.0,8450,1,1,3,3,4,4,2,22,5,2,0,1.0,5,8,1965,2009,1,1,8,8,3,0.0,3,4,1,3,3,-1,6,553.0,4,117.0,0.08709175738724728,0.3475894245723173,1,5,1,5,0.3475894245723173,0.0,0.0,894,0.5,0.0,0.5,0.0,3,1,3,5,7,1,4,5,1973,1,1,336.0,3,3,2,0.16174183514774496,144,0,0,0,0,-1,2,0,0,4,2010,0,3,138500,0.5,2572.0,2.0
86,86,86,20,4,0.0,9819,1,1,0,3,4,4,2,22,2,2,0,1.0,5,5,1967,1967,1,1,8,8,1,31.0,3,4,1,3,3,-1,4,450.0,1,0.0,0.1951219512195122,0.3983739837398374,1,3,1,5,0.4065040650406504,0.0,0.0,900,0.0,0.0,1.0,0.0,3,1,3,5,7,0,-1,5,1970,1,1,280.0,3,3,2,0.0,0,0,0,0,0,-1,2,0,0,2,2010,0,3,122000,0.0,2214.0,1.0
87,87,87,20,4,75.0,7500,1,1,3,3,4,0,2,22,1,2,0,1.0,5,5,1963,1963,1,1,6,6,3,0.0,3,3,1,3,3,-1,5,824.0,1,0.0,0.0940766550522648,0.4529616724738676,1,2,1,5,0.4529616724738676,0.0,0.0,1040,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,5,7,0,-1,1,1963,3,1,308.0,3,3,2,0.0,0,220,0,0,0,-1,2,0,0,6,2010,0,3,133000,0.3333333333333333,2296.0,3.0
88,88,88,20,4,0.0,6897,1,1,0,3,4,0,2,22,2,2,0,1.0,5,8,1962,2010,1,1,6,6,3,0.0,3,4,1,3,3,-1,5,659.0,1,0.0,0.14853801169590644,0.4054580896686161,1,5,1,5,0.4054580896686161,0.0,0.0,1040,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,3,1,3,6,7,0,-1,5,1962,1,1,260.0,3,3,2,0.0,104,0,0,0,0,-1,4,0,0,4,2010,0,3,127000,0.3333333333333333,2565.0,3.0
89,89,89,20,4,39.0,15410,1,1,0,3,4,1,2,22,7,2,0,1.0,6,6,1974,2002,3,1,9,10,0,250.0,3,4,1,3,3,4,4,126.0,6,859.0,0.06923315740453276,0.3750388078236572,1,5,1,5,0.4638311083514437,0.0,0.0,1494,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1,3,7,7,2,2,1,1974,3,2,461.0,3,3,2,0.09189692642036634,0,186,0,0,0,-1,0,0,0,4,2010,0,2,169000,0.3333333333333333,3221.0,3.0
90,90,90,60,4,107.0,10186,1,1,0,3,4,4,2,18,2,2,0,2.0,7,5,1992,1992,1,1,6,6,3,0.0,4,3,2,4,3,-1,6,674.0,1,0.0,0.02509907529722589,0.2476882430647292,1,5,1,5,0.3503963011889036,0.2846763540290621,0.0,1923,0.25,0.0,0.5,0.25,3,1,4,8,7,1,3,1,1992,2,2,564.0,3,3,2,0.07926023778071334,39,0,0,0,0,-1,4,0,0,6,2010,0,3,190000,0.25,3028.0,4.0
91,91,91,60,4,85.0,13143,1,1,0,3,4,4,2,18,2,2,0,2.0,8,5,1993,1993,1,1,6,7,1,504.0,4,3,2,4,3,-1,2,250.0,6,981.0,0.0,0.32896846606093,1,5,1,5,0.33431320149652594,0.2934259754142169,0.0,2349,0.25,0.0,0.5,0.25,4,1,4,9,7,1,3,1,1993,2,3,762.0,3,3,2,0.0085515766969535,130,0,0,0,0,-1,4,0,0,6,2010,0,3,362500,0.25,3742.0,4.0
92,92,92,60,4,88.0,11134,1,1,3,3,4,4,2,18,2,2,0,2.0,8,5,1992,1993,1,1,6,6,1,180.0,4,3,2,4,3,-1,6,1129.0,1,0.0,0.06359649122807018,0.33869395711500977,1,5,1,5,0.3416179337231969,0.20053606237816765,0.0,2225,0.25,0.0,0.5,0.25,4,1,4,7,7,1,3,1,1992,2,3,713.0,3,3,2,0.04824561403508772,30,0,0,0,0,-1,4,0,0,6,2010,0,3,285000,0.25,4104.0,4.0
93,93,93,120,3,25.0,4835,1,1,0,3,4,1,2,24,2,2,4,1.0,7,5,2004,2005,1,1,8,8,3,0.0,4,3,2,5,3,3,6,1298.0,1,0.0,0.05614657210401891,0.4397163120567376,1,5,1,5,0.4397163120567376,0.0,0.0,1488,0.3333333333333333,0.0,0.6666666666666666,0.0,2,1,4,6,7,1,4,1,2004,3,2,506.0,3,3,2,0.04964539007092199,50,0,0,0,0,-1,4,0,0,3,2010,0,3,260000,0.3333333333333333,3384.0,3.0
94,94,94,160,3,39.0,3515,1,2,3,3,4,4,2,24,2,2,4,2.0,7,5,2004,2004,1,1,13,14,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.24200518582541056,0.24200518582541056,1,5,1,5,0.24200518582541056,0.24200518582541056,0.0,1680,0.0,0.0,0.6666666666666666,0.3333333333333333,2,1,4,3,7,0,-1,1,2004,2,2,588.0,3,3,2,0.0,111,0,0,0,0,-1,4,0,0,1,2010,0,3,190000,0.0,3471.0,3.0
95,95,95,160,3,30.0,3215,1,2,3,3,4,4,2,24,2,2,4,2.0,7,5,2004,2004,1,1,8,8,1,120.0,4,3,2,4,3,3,6,280.0,1,0.0,0.13961605584642234,0.2617801047120419,1,5,1,5,0.2617801047120419,0.2617801047120419,0.0,1200,0.0,0.0,0.6666666666666666,0.3333333333333333,2,1,4,4,7,0,-1,5,2004,2,2,480.0,3,3,2,0.0,172,0,0,0,0,-1,4,0,0,4,2010,9,3,155000,0.0,2292.0,3.0
96,96,96,160,3,30.0,3182,1,2,3,3,4,4,2,24,2,2,4,2.0,7,5,2004,2005,1,1,8,8,3,0.0,4,3,2,4,3,-1,1,0.0,1,0.0,0.2332814930015552,0.2332814930015552,1,5,1,5,0.2332814930015552,0.2332814930015552,0.0,1200,0.0,0.0,0.6666666666666666,0.3333333333333333,2,1,4,4,7,0,-1,5,2004,2,2,480.0,3,3,2,0.0,172,0,0,0,0,-1,4,0,0,6,2010,0,3,151000,0.0,2572.0,3.0
97,97,97,160,3,24.0,2544,1,2,3,3,4,4,2,24,2,2,3,2.0,7,5,2004,2005,1,1,8,8,3,0.0,4,3,2,4,3,-1,6,368.0,5,42.0,0.08788159111933395,0.2775208140610545,1,5,1,5,0.2775208140610545,0.2775208140610545,0.0,1200,0.25,0.0,0.5,0.25,2,1,4,4,7,0,-1,5,2004,2,2,480.0,3,3,2,0.0,172,0,0,0,0,-1,4,0,0,2,2010,0,3,149500,0.25,2162.0,4.0
98,98,98,160,3,24.0,2544,1,2,3,3,4,4,2,24,2,2,3,2.0,6,5,2005,2005,1,1,13,14,1,216.0,4,3,2,4,3,-1,6,376.0,1,0.0,0.10062893081761007,0.2695417789757412,1,5,1,5,0.2695417789757412,0.2857142857142857,0.0,1236,0.25,0.0,0.5,0.25,2,1,4,4,7,0,-1,5,2005,2,2,480.0,3,3,2,0.0,166,0,0,0,0,-1,4,0,0,5,2010,0,3,152000,0.25,2226.0,4.0
99,99,99,20,3,0.0,4403,1,1,1,3,4,4,2,24,2,2,0,1.0,7,5,2009,2009,1,1,8,8,4,432.0,5,3,2,5,3,3,6,578.0,1,0.0,0.22389558232931728,0.3689759036144578,1,5,1,5,0.3709839357429719,0.0,0.0,1478,0.25,0.0,0.5,0.25,2,1,4,7,7,1,4,1,2009,3,2,484.0,3,3,2,0.0,144,0,0,0,0,-1,4,0,0,6,2010,4,1,222000,0.25,3984.0,4.0
100,100,100,160,3,0.0,2117,1,1,3,3,4,4,2,24,2,2,3,2.0,6,5,2000,2000,1,1,8,8,1,216.0,4,3,2,4,3,-1,6,378.0,1,0.0,0.1380065717415115,0.276013143483023,1,5,1,5,0.280759401241329,0.29353778751369114,0.0,1573,0.0,0.0,0.6666666666666666,0.3333333333333333,3,1,4,5,7,0,-1,5,2000,1,2,440.0,3,3,2,0.0,32,0,0,0,0,-1,4,0,0,6,2010,0,3,177500,0.0,2739.0,3.0
101,101,101,160,3,0.0,2980,1,1,3,3,4,0,2,24,2,2,4,2.0,6,5,2000,2000,1,1,8,8,1,1159.0,4,3,2,4,3,-1,6,466.0,1,0.0,0.11196911196911197,0.2918918918918919,1,5,1,5,0.2918918918918919,0.2918918918918919,0.0,1512,0.25,0.0,0.5,0.25,2,1,4,5,7,0,-1,5,2000,1,2,440.0,3,3,2,0.0,32,0,0,0,0,-1,4,0,0,5,2010,0,3,177000,0.25,2590.0,4.0
102,102,102,160,3,24.0,2572,1,1,3,3,4,2,2,24,2,2,3,2.0,7,5,1999,1999,3,1,8,8,3,0.0,4,3,2,4,3,-1,5,604.0,1,0.0,0.04092526690391459,0.3096085409252669,1,5,1,5,0.3096085409252669,0.3202846975088968,0.0,1416,0.25,0.0,0.5,0.25,3,1,4,6,7,0,-1,5,1999,1,2,484.0,3,3,2,0.0,44,0,0,0,0,-1,4,0,0,5,2010,0,3,155000,0.25,2248.0,4.0
103,103,103,160,3,0.0,2403,1,1,0,3,4,2,2,24,2,2,4,2.0,7,5,2003,2003,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,244.0,1,0.0,0.14696813977389514,0.2723535457348407,1,5,1,5,0.2723535457348407,0.28263103802672146,0.0,1080,0.0,0.0,0.6666666666666666,0.3333333333333333,2,1,4,4,7,0,-1,1,2003,2,2,496.0,3,3,2,0.0,50,0,0,0,0,-1,4,0,0,6,2010,0,3,147110,0.0,1946.0,3.0
104,104,104,20,3,57.0,12853,1,2,0,3,4,4,2,24,2,2,0,1.0,8,5,2010,2010,1,1,5,5,3,0.0,4,3,2,5,1,-1,6,1032.0,1,0.0,0.1516658378915962,0.40825459970164096,1,5,1,5,0.3525609149676778,0.0,0.0,1418,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,1,4,6,7,1,4,1,2010,2,3,852.0,3,3,2,0.039781203381402286,192,0,224,0,0,-1,4,0,0,4,2010,4,1,267916,0.3333333333333333,4022.0,3.0
105,105,105,60,3,68.0,7379,1,1,0,3,4,4,2,24,2,2,0,2.0,8,5,2000,2000,1,1,13,14,3,0.0,4,3,2,4,3,-1,6,484.0,1,0.0,0.12996294335627315,0.2580730545262043,1,5,1,5,0.2580730545262043,0.23107464266807834,0.0,1848,0.25,0.0,0.5,0.25,3,1,4,7,7,1,3,1,2000,2,2,592.0,3,3,2,0.07411328745367919,184,0,0,0,0,-1,4,0,0,4,2010,0,3,254000,0.25,3778.0,4.0
